"","id","name","AREA","BFI","GDF","QMED","RMED","SAAR","RGRAD","R2","years","no_groundwater_index"
"608",36003,"Box at Polstead",53.9,0.63,0.22,3.875,27.95,1.60134601664685,0.040128012129629,0.106239837933767,58,0.508131416519597
"609",36004,"Chad Brook at Long Melford",47.4,0.46,0.256,4.938,25.2,1.65724390882892,0.0638206747000069,0.116145356244931,53,0
"610",36005,"Brett at Hadleigh",156,0.47,0.734,11,27.2,1.63419553044943,0.122962368913571,0.0816830991035325,56,0.0576999019884222
"611",36006,"Stour at Langham",578,0.53,2.919,28.2,25.4,1.62869530746742,0.349200317540123,0.0864245082405303,56,0.182787170008728
"612",36007,"Belchamp Brook at Bardfield Bridge",58.6,0.42,0.186,4.63,26.3,1.58120947211682,0.0495140301472264,0.0757350081423082,57,0.24662457481607
"613",36008,"Stour at Westmill",224.5,0.43,1.326,16.85,26.75,1.66312957281095,0.24243324085289,0.11012811497058,58,0
"614",36009,"Brett at Cockfield",25.7,0.32,0.128,3.92,26.2,1.70399715271314,0.0370892033515969,0.0983903592672484,50,0
"615",36010,"Bumpstead Brook at Broad Green",28.3,0.24,0.135,7.5,29.1,1.65510866574966,0.0595849922351785,0.124091089842625,50,0
"616",36011,"Stour Brook at Sturmer",34.5,0.4,0.24,6.8,27.85,1.67604596184507,0.0732635162264122,0.18885059437526,50,0
"617",36012,"Stour at Kedington",76.2,0.5,0.774,12,28.2,1.70992736077482,0.121651130414391,0.13155730566963,50,0
"618",36013,"Brett at Higham",195,0.46,0.673,NA,25.7,1.63160576247365,0.0916030131558293,0.0425013886382088,37,0.128252735163231
"619",36015,"Stour at Lamarsh",480.7,0.49,2.419,30.6,25.6,1.64908144336066,0.336401568849944,0.0658822610180035,45,0.0647645683415613
"620",37001,"Roding at Redbridge",303.3,0.39,1.8,21.514,26.95,1.69226802046819,0.338056430838634,0.123225111450334,68,0.980475127839597
"621",37002,"Chelmer at Rushes Lock",533.9,0.44,1.907,NA,24.5,1.60667779052386,0.238596959269825,0.0863632361231364,79,0.907047647610291
"622",37003,"Ter at Crabbs Bridge",77.8,0.46,0.299,5.84,24.75,1.58291098943079,0.063755120375461,0.0896792674163805,86,0.99282732551298
"623",37004,"Blackwater at Langford",337,0.45,1.376,NA,23.3,1.56679657649396,0.154715275258633,0.0548685690875841,37,0.749081986947468
"624",37005,"Colne at Lexden",238.2,0.52,1.06,12.4,26.9,1.601386473657,0.183689458767899,0.107098775368942,59,0.700382808049047
"625",37006,"Can at Beach's Mill",228.4,0.41,1.259,23.69,29,1.63621587114516,0.353232921303322,0.170752223671482,56,0.92223230046353
"626",37007,"Wid at Writtle",136.3,0.41,0.849,14.612,29.15,1.65815500438302,0.20522796106749,0.167602472802892,54,0.869354099363064
"627",37008,"Chelmer at Springfield",190.3,0.57,1.052,13.947,26.7,1.6473551504964,0.179052133613728,0.0937411468798756,53,0.846751050788172
"628",37009,"Brain at Guithavon Valley",60.7,0.67,0.393,3.895,27.35,1.60482687287593,0.0684618651044558,0.143164433010856,56,0.850444708533495
"629",37010,"Blackwater at Appleford Bridge",247.3,0.56,1.332,13.15,26.6,1.60759625390219,0.194757954978222,0.100756517117888,56,0.694573411515098
"630",37011,"Chelmer at Churchend",72.6,0.43,0.357,9.532,27,1.66998843000151,0.0907278503237633,0.108641534992892,55,0.656781683377859
"631",37012,"Colne at Poolstreet",65.1,0.28,0.29,9.636,27,1.61467179513133,0.0696539767498154,0.0615644806088216,55,0.0207388297742782
"632",37013,"Sandon Brook at Sandon Bridge",75.1,0.35,0.296,8.58,30.2,1.60981054116699,0.096491973727374,0.13347936681004,55,0.945168041469428
"633",37014,"Roding at High Ongar",95.1,0.34,0.508,10.8,27.3,1.65992406985573,0.119012057126198,0.0871408054834803,55,1
"634",37015,"Cripsey Brook at Chipping Ongar",62.2,0.29,0.373,NA,27.4,1.70474110739069,0.155064706995832,0.138096557835229,51,1
"635",37016,"Pant at Copford Hall",62.5,0.42,0.398,7.47,27.2,1.64840488968396,0.0757848392649045,0.0950403788351351,56,0.160498578388323
"636",37017,"Blackwater at Stisted",139.2,0.51,0.85,14.3,25.4,1.62984898005184,0.166297082834025,0.115024302826837,49,0.46508900061001
"637",37018,"Ingrebourne at Gaynes Park",47.9,0.49,0.325,6.675,28.85,1.63735778964476,0.106920282931209,0.266291184183985,48,0.826472259610189
"638",37019,"Beam at Bretons Farm",49.7,0.38,0.332,8.358,28.8,1.63637169525995,0.120257056554633,0.377164841850934,53,0.966294493683368
"639",37020,"Chelmer at Felsted",132.1,0.49,0.71,12.8,26.6,1.66053296577073,0.182968102525227,0.135699019149568,48,0.782241062301342
"640",37021,"Roman River at Bounstead Bridge",52.6,0.59,0.229,NA,28.7,1.51720005100089,0.0558417530477366,0.141728867428622,22,1
"641",37022,"Holland Brook at Thorpe le Soken",54.9,0.34,0.292,NA,27.9,1.5102697495183,0.14004791573025,0.105686279095272,43,1
"642",37023,"Roding at Loughton",269,0.32,1.609,NA,25.85,1.6734375,0.335797243267725,0.114134624544695,42,0.980119476608837
"643",37024,"Colne at Earls Colne",154.2,0.43,0.713,NA,25.9,1.60382105138246,0.175122031818565,0.0961037055929238,47,0.546150981907482
"644",37025,"Bourne Brook at Perces Bridge",32.1,0.49,0.119,NA,30.4,1.55470033465166,0.0123373522655541,0.122487759642479,9,0.998155709663949
"645",37026,"Tenpenny Brook at Tenpenny Bridge",29,0.64,0.085,NA,28.45,1.4963373403456,0.011729976857407,0.165852112722259,16,1
"646",37027,"Sixpenny Brook at Ship House Bridge",5.1,0.63,0.025,NA,26.9,1.59271255060729,0.00214478044189223,0.0767786043148713,12,1
"647",37028,"Bentley Brook at Saltwater Bridge",12.1,0.63,0.034,NA,28.5,1.49823720691426,0.00446282567781407,0.119272328508804,17,1
"648",37029,"St Osyth Brook at Main Road Bridge",8,0.39,0.032,NA,28.3,1.47922864060879,0.00562752646425313,0.0752608922746252,17,1
"649",37031,"Crouch at Wickford",71.8,0.27,0.337,12.581,27.75,1.60546869846296,0.17526519225819,0.236575783330222,42,0.969093904970976
"650",37033,"Eastwood Brook at Eastwood",10.4,0.31,0.049,5.057,28.3,1.53193157519601,0.0252451456925961,0.571051888934549,42,0.859049114916597
"651",37034,"Mar Dyke at Stifford",90.7,0.17,0.724,NA,27.8,1.56597833660607,0.336174659598094,0.126959847979367,39,0.884872577318866
"652",37038,"Wid at Margaretting",98.6,0.42,0.519,NA,28.8,1.63426036921602,0.105273214641254,0.128555907115479,22,0.867306886840196
"653",38001,"Lee at Feildes Weir",1036,0.6,4.41,44.37,25.7,1.73635216359008,0.662536668790239,0.11751413304322,128,0.206168370793703
"654",38002,"Ash at Mardock",78.7,0.53,0.279,6.735,27.8,1.76463387978142,0.0843157264971136,0.134289182349352,38,0.175389289631029
"655",38003,"Mimram at Panshanger Park",133.9,0.93,0.522,1.98,28.05,1.79310954063604,0.0160021527670372,0.165959033505423,66,0.000430478254479427
"656",38004,"Rib at Wadesmill",136.5,0.6,0.498,11.621,27.2,1.74842542227312,0.143146232009345,0.143288167519165,39,0.038418075146052
"657",38005,"Ash at Easneye",85.2,0.55,0.317,NA,29.15,1.69574949698189,0.0631491755122784,0.0938575976438607,22,0.163153203360382
"658",38006,"Rib at Herts Training School",148.1,0.58,0.614,NA,28,1.71363299056504,0.166644557879977,0.175196525315563,27,0.0456682754925875
"659",38007,"Canons Brook at Elizabeth Way",21.4,0.39,0.172,6.994,28.4,1.68851049522071,0.0593389179482238,0.385027856201224,57,1
"660",38011,"Mimram at Fulling Mill",98.7,0.94,0.207,0.425,28.3,1.80816263871222,0.00456303145210197,0.0219831544739352,63,0
"661",38012,"Stevenage Brook at Bragbury Park",36,0.23,0.092,NA,28.25,1.75586983729662,0.044293634471849,0.46033780711158,44,0
"662",38013,"Upper Lee at Luton Hoo",70.7,0.64,0.265,NA,28.15,1.85285100212336,0.0500179664090838,0.401327913658367,54,0
"663",38014,"Salmon Brook at Edmonton",20.5,0.29,0.157,NA,30.7,1.84215612394166,0.0527848426094406,0.305635217890381,62,1
"664",38015,"Intercepting Drain at Enfield",7.4,0.51,0.109,NA,33.2,1.67464531820024,0.0326439694363819,0.601076012008561,13,1
"665",38017,"Mimram at Whitwell",39.1,0.97,0.082,NA,29.9,1.80941833036074,0.000986775902848504,0.016172103536991,48,0
"666",38018,"Upper Lee at Water Hall",150,0.82,1.234,6.89,27.7,1.82266076421249,0.0950450425298577,0.272619750840157,59,0.0895057618804077
"667",38019,"Salmon Brook at Montague Road",33.9,0.27,0.144,NA,23.4,1.68470290771176,0.0553851873390142,0.42822869473827,5,1
"668",38020,"Cobbins Brook at Sewardstone Road",38.4,0.22,0.206,7.571,27.75,1.70992649220817,0.0789705884428,0.169202983211483,46,0.995952857920999
"669",38021,"Turkey Brook at Albany Park",42.2,0.22,0.197,6.95,28.8,1.83760931221933,0.0682524361095324,0.171397240097472,47,0.841245103282915
"670",38022,"Pymmes Brook at Edmonton Silver Street",42.6,0.48,0.453,19.35,32.3,1.86639127719871,0.13803351341623,0.617542833842072,57,1
"671",38023,"Lee flood relief at Low Hall",1243,0.22,2.333,NA,25.7,1.75676201455436,0.979743576861705,0.208810538839468,38,0.32454221466248
"672",38024,"Small River Lee at Ordnance Road",41.5,0.47,0.287,NA,28.6,1.80096136294493,0.0666357959866803,0.244880300872787,45,0.998584314824241
"673",38025,"Pymmes Brook at Alcazar",41.4,0.53,0.525,NA,32,1.86202326210441,0.145169421768896,0.60927544108208,21,1
"674",38026,"Pincey Brook at Sheering Hall",54.6,0.42,0.276,5.449,26.65,1.6929188473422,0.0705711420795696,0.145905759425281,44,1
"675",38027,"Stort at Glen Faba",280.2,0.49,1.374,NA,24.6,1.75645805592543,0.329696394154295,0.190860636480816,33,0.598042232046782
"676",38028,"Stansted Brook at Gypsy Lane",25.9,0.45,0.074,NA,29.35,1.74617801586484,0.0207100393335478,0.129720064160448,54,0.526812528427164
"677",38029,"Quin at Griggs Bridge",50.4,0.45,0.14,NA,29.75,1.74711850369246,0.06172070879195,0.138844462371897,40,0
"678",38030,"Beane at Hartham",175.1,0.76,0.558,NA,26.2,1.7436074686431,0.117051252771484,0.223783272145746,39,0.00336610565742661
"679",38031,"Lee at Rye Bridge",758.3,0.68,3.113,NA,24.3,1.77390914189568,0.720740824445135,0.227553446633429,25,0.0601852239918831
"680",38032,"Lee at Lea Bridge",1364,0.74,5.62,NA,24.1,1.78002797804799,0.556466493245051,0.296769371854348,25,0.379862849251011
"681",38033,"Upper Lee at Luton East Hyde",71.24,0.48,0.13,NA,22.5,1.5530779753762,0.0475954164194942,0.532631681385942,2,0
"682",39001,"Thames at Kingston",9948,0.63,65.285,315.61,24.35,1.97318560030801,4.9906788968014,0.111000886319635,128,0.372336090623927
"683",39002,"Thames at Days Weir",3444.7,0.64,28.74,148.014,27.95,1.95120144598809,1.94689231239264,0.0992765670085972,78,0.51346602154109
"684",39003,"Wandle at South Wimbledon",176.1,0.87,1.884,12.633,31.95,2.0869778504534,0.106405554149519,0.457573631663698,56,0.123781318950806
"685",39004,"Wandle at Beddington Park",122,0.79,0.187,4.87,31.7,2.15984941820671,0.0176035373832012,0.371139225290963,72,0.00409150704370002
"686",39005,"Beverley Brook at Wimbledon Common",43.5,0.66,0.536,11.1,30.55,1.75097332848597,0.100033384077751,0.568502911830207,68,0.770429004130636
"687",39006,"Windrush at Newbridge",362.6,0.86,3.373,11.05,31.8,2.13378928513271,0.11629786152401,0.0975880477585584,68,0.203421850476898
"688",39007,"Blackwater at Swallowfield",354.8,0.67,3.168,22.4,30.2,1.98460118323333,0.45650378677201,0.364835450103351,66,0.204900683104034
"689",39008,"Thames at Eynsham",1616.2,0.67,14.11,75.331,29.7,2.06764010453395,0.876922570048357,0.113260344244171,67,0.382013818627876
"690",39009,"Thames at Bray Weir",6915.3,0.7,58.206,NA,30.25,1.97126801856829,2.20213607403686,0.0852317982487535,24,0.401764561900898
"691",39010,"Colne at Denham",743,0.87,4.087,10.3,29,1.9393749210227,0.140975926979864,0.154761205473882,65,0.105696792250537
"692",39011,"Wey at Tilford",396.3,0.72,3.272,25.85,35.2,2.42776695667229,0.464382792949158,0.333576703501287,64,0.135648109423524
"693",39012,"Hogsmill at Kingston upon Thames",69.1,0.74,1.096,13.5,31.8,1.87326082130966,0.127224475737041,0.470504320043186,62,0.504364694436909
"694",39013,"Colne at Berrygrove",352.2,0.68,0.825,NA,27.75,1.89202181509422,0.0883868244098252,0.0836569230440313,84,0.171564164558791
"695",39014,"Ver at Hansteads",132,0.88,0.423,1.22,29.35,1.93671106740569,0.0124735742315302,0.0772047728963325,62,0
"696",39015,"Whitewater at Lodge Farm",44.6,0.94,0.385,1.31,31.5,2.22407187090083,0.00629009417685737,0.0458573820616021,90,0.0253137762808401
"697",39016,"Kennet at Theale",1033.4,0.88,9.753,37.9,29.8,2.1511145721795,0.436686839113257,0.147449295569329,57,0.178157857204173
"698",39017,"Ray at Grendon Underwood",18.8,0.17,0.096,NA,27.45,1.73928447549675,0.0432215602005806,0.180971549686437,56,0.979617549821871
"699",39018,"Ock at Abingdon",234.1,NA,NA,10.1,NA,NA,NA,NA,NA,0.47579327671211
"700",39019,"Lambourn at Shaw",234.1,0.97,1.753,3.545,30,2.05472969624895,0.0194170067835137,0.0292224894159468,56,0.00286012119555601
"701",39020,"Coln at Bibury",106.7,0.93,1.385,3.61,33.1,2.34168348809043,0.0200704865385763,0.0288928237760221,55,0.042544732598599
"702",39021,"Cherwell at Enslow Mill",551.7,0.66,3.897,19.3,30.8,1.89241977987909,0.291587076291895,0.115774320407002,53,0.816988493865391
"703",39022,"Loddon at Sheepbridge",164.5,0.77,2.262,16.6,30.8,2.0980193869531,0.243481094258457,0.236712848169535,53,0.476644787006273
"704",39023,"Wye at Bourne End Hedsor",137.3,0.93,0.981,2.71,30.9,2.12580445544554,0.0176605033337105,0.124564666271623,54,0
"705",39024,"Gatwick Stream at Gatwick",31.1,0.56,0.454,NA,35.9,2.32500271061477,0.100482103257697,0.376601792729007,26,0.204312712790342
"706",39025,"Enborne at Brimpton",147.6,0.53,1.329,17,33.5,2.2495096436744,0.273465118133244,0.257828725861111,51,0.704300287403535
"707",39026,"Cherwell at Banbury",199.4,0.4,1.148,16.731,30.95,1.86841202636797,0.249663029360474,0.149036883257552,52,0.916819868573433
"708",39027,"Pang at Pangbourne",170.9,0.87,0.654,2.203,30.8,1.95567010309278,0.0247825459730859,0.0853517791522658,50,0.12120450705958
"709",39028,"Dun at Hungerford",101.3,0.95,0.688,2.18,31.7,2.25374202069117,0.0139150730647255,0.0458737257525631,50,0.0243438044656731
"710",39029,"Tilling Bourne at Shalford",59,0.88,0.538,1.974,33.95,2.26365190536591,0.0292823827578628,0.371697224716048,50,0.0430717991287923
"711",39030,"Gade at Croxley Green",184,0.87,0.898,NA,30.5,1.99138370610731,0.0325964019135632,0.202233502524692,48,0
"712",39031,"Lambourn at Welford",176,0.98,1.021,NA,32,2.07528863782766,0.0128084228899306,0.0354302304845496,35,0
"713",39032,"Lambourn at East Shefford",154,0.98,0.724,NA,36.6,2.08412429761018,-0.00196749358393937,0.000963767445518365,22,0
"714",39033,"Winterbourne Stream at Bagnor",49.2,0.96,0.177,0.401,30.85,2.02677915632754,0.00241597749302372,0.021100123681134,56,0.010878527088093
"715",39034,"Evenlode at Cassington Mill",430,0.71,3.832,20.6,30.15,1.96718233964888,0.302453071751054,0.151076203596428,48,0.420022440150124
"716",39035,"Churn at Cerney Wick",124.3,0.83,0.893,3.3,31.3,2.35304698138901,0.0201572901254131,0.029613358588436,49,0.0393349934392541
"717",39036,"Law Brook at Albury",16,0.92,0.106,0.46,34.7,2.29273444882984,0.00355691669444975,0.246325456932957,50,0
"718",39037,"Kennet at Marlborough",142,0.94,0.9,3.62,30.85,2.25582587954681,0.012388850105132,0.00738132106040251,46,0
"719",39038,"Thame at Shabbington",443,0.53,2.786,24.305,27.8,1.75566491922542,0.294393738703297,0.103996955102022,27,0.622252579313798
"720",39039,"Wye at High Wycombe",67.7,0.93,0.238,NA,29.7,2.24057951662438,0.00405687418868879,0.0180615499694444,21,0
"721",39040,"Thames at West Mill Cricklade",185,0.71,1.388,NA,29.45,2.17041516245487,0.0693183363944477,0.0542601277700953,46,0.377040068365059
"722",39042,"Leach at Priory Mill Lechlade",76.9,0.8,0.758,3.085,31.5,2.08911544046467,0.0252691245281869,0.0563358717714805,46,0.0661831247103573
"723",39043,"Kennet at Knighton",295,0.95,2.629,NA,29.7,2.2286990508096,0.0397786795090875,0.021040221436602,55,0
"724",39044,"Hart at Bramshill House",84,0.65,0.802,7.925,30.55,1.99375,0.119463170460371,0.28905502779152,46,0.0927974401958899
"725",39046,"Thames at Sutton Courtenay",3414,0.65,27.288,NA,28.05,1.96216049000804,2.05829796537941,0.122327373645375,42,0.512776420650903
"726",39049,"Silk Stream at Colindeep Lane",29,0.34,0.254,12.96,30.9,1.88787728232518,0.0906987591554508,0.535674662520688,45,1
"727",39051,"Sor Brook at Adderbury",106.4,0.74,0.85,NA,32.2,1.8347249065842,0.0466923142803139,0.108202317447578,22,0.944898998951998
"728",39052,"The Cut at Binfield",50.2,0.46,0.402,7.531,30,1.86158949425183,0.0909073207941337,0.305720350764462,61,0.585801650519927
"729",39053,"Mole at Horley",89.9,0.45,1.603,26.91,33.7,2.27410562180579,0.428398633664297,0.378200614883452,57,0.637981138964185
"730",39054,"Mole at Gatwick Airport",31.8,0.23,0.354,NA,33.5,2.27528391090315,0.129932138696969,0.361732781037863,53,0.812673143585429
"731",39055,"Yeading Brook West at North Hillingdon",17.6,0.39,0.13,4.236,28.9,1.75291622481442,0.041608860648773,0.528999793127154,16,0.562906832683444
"732",39056,"Ravensbourne at Catford Hill",120.4,0.49,0.366,15.49,29.6,1.97888122396011,0.102520998088605,0.579041873182804,41,0.503114447865576
"733",39057,"Crane at Cranford Park",61.7,0.33,0.503,11.743,27.9,1.76910731505717,0.204973096527514,0.507685852529876,40,0.860695789342686
"734",39058,"Pool River at Winsford Road",38.3,0.55,0.273,NA,30.1,1.81768149882904,0.0693637178978734,0.635058926034043,40,0.957115027741267
"735",39061,"Letcombe Brook at Letcombe Bassett",4,0.96,0.095,NA,34,2.06081778716414,0.000436711630973967,0.0030594010319262,47,0
"736",39065,"Ewelme Brook at Ewelme",13.4,0.97,0.045,NA,31.1,1.91162469021958,1.9588648654747e-05,2.87746044085594e-05,45,0
"737",39068,"Mole at Castle Mill",316,0.42,3.776,NA,32,2.20367097615941,0.918343349779229,0.320149346024968,46,0.644424911041246
"738",39069,"Mole at Kinnersley Manor",142,0.38,2.387,NA,32.7,2.23097103297504,0.724561005068275,0.418496621043349,45,0.643049587579566
"739",39071,"Thames at Ewen",63.7,0.68,0.586,NA,32.25,2.32439151599444,0.0357275910645856,0.0909667239901705,16,0
"740",39072,"Thames at Royal Windsor Park",7046,0.72,58.529,NA,25.2,1.97455322178711,3.27788040010546,0.104058679917608,39,0.402457970417384
"741",39073,"Churn at Cirencester",84,0.91,0.777,NA,32,2.4584085899168,0.015652187543609,0.028297136241825,39,0.000254261853591907
"742",39074,"Ampney Brook at Sheepen Bridge",74.4,0.74,0.75,NA,30.3,2.18396138050292,0.0379538718617219,0.0605931794569851,38,0.114818006495658
"743",39075,"Marston Meysey Brook at Whetstone Bridge",25,0.28,0.328,NA,31.3,2.07699742268041,0.0977380748009212,0.132972849301286,17,0.353870823011649
"744",39076,"Windrush at Worsham",296,0.83,2.542,NA,31.8,2.17896383613476,0.156967110663834,0.166315960456104,67,0.15148934154801
"745",39077,"Og at Marlborough Poulton Fm",59.2,0.95,0.344,NA,30.15,2.25379179718802,0.0018541902771466,0.00104949804181966,38,0
"746",39078,"Wey (North) at Farnham",191.12,0.73,0.812,NA,33.75,2.49036970985664,0.112665728373868,0.20663592218489,40,0.0729081034969474
"747",39079,"Wey at Weybridge",1008,0.66,7.394,NA,31.7,2.26425093500812,0.803441139098598,0.271216182733755,39,0.221146510350996
"748",39081,"Ock at Abingdon",234,0.65,1.575,10.3,27.5,1.77489718051633,0.152455191825061,0.146454602870783,56,0.485178018040204
"749",39084,"Brent at Brent Cross",36.4,0.34,0.343,NA,30.6,1.88538381644793,0.154193224588976,0.465492190545337,29,0.97377578315599
"750",39085,"Wandle at Wandle Park",176.1,0.81,1.595,NA,28.8,2.05447154471545,0.0838298179953904,0.483204147996356,14,0.122550612108282
"751",39086,"Gatwick Stream at Gatwick Link",33.6,0.61,0.734,9.75,33.8,2.31842156418065,0.140409819708743,0.423404898124739,43,0.253146042080592
"752",39087,"Ray at Water Eaton",84.1,0.58,1.383,NA,28.3,2.01743250826111,0.225673874788979,0.267717603128887,44,0.720987273544559
"753",39088,"Chess at Rickmansworth",105,0.95,0.541,1.135,30.4,2.11159219634991,0.00822463869469132,0.0427720550009113,44,0
