"id","Rocks with essentially no groundwater","Moderately productive aquifer","Low productivity aquifer","Highly productive aquifer","Low productive aquifer","Modeately productivity aquifer","Unknown","Significant intergranular flow","Flow is virtually all through fractures and other discontinuities"
"43025",0,17195000.000042,0,0,0,0,0,17195000.000042,0
"43027",0,0,0,36156874.9999809,0,0,0,0,36156874.9999809
"43028",0,0,0,67996249.9999008,0,0,0,0,67996249.9999008
"43029",0,13772157.6340828,0,36267529.8660431,0,0,0,13772157.6340828,36267529.8660431
"44001",43804667.391264,92457101.2880402,0,278325106.320545,0,0,43804667.391264,86778587.0784016,284003620.530184
"44002",10176333.4447784,26888762.7911987,0,146729903.764072,0,0,10176333.4447784,26888762.7911987,146729903.764072
"44003",19810152.1149864,19286214.5393333,0,9414570.8456707,0,0,19810152.1149864,5133548.36252594,23567237.0224781
"44004",1003346.24945068,34497427.2825813,0,170172976.467825,0,0,1003346.24945068,29350096.015871,175320307.734535
"44006",0,0,0,12053749.9999886,0,0,0,0,12053749.9999886
"44008",0,554053.784658432,0,19630008.7154312,0,0,0,554053.784658432,19630008.7154312
"44009",1026875.02230263,3919178.34344292,0,3058634.13425064,0,0,1026875.02230263,13049.2061328888,6964763.27156067
"44011",19810152.1149902,19286214.5393333,0,9414570.8456707,0,0,19810152.1149902,5133548.36252594,23567237.0224781
"44012",0,528096.196395874,0,20992841.3036652,0,0,0,528096.196395874,20992841.3036652
"44013",0,528096.196395874,0,33563778.8036919,0,0,0,528096.196395874,33563778.8036919
"44014",4534712.84389496,4509965.85560989,0,98204383.8005257,0,0,4534712.84389496,4509965.85560989,98204383.8005257
"45001",0,77514099.6420536,530639025.35783,0,0,0,0,59118934.1841831,549034190.815701
"45002",0,17017615.8135681,403676446.686245,0,0,0,0,2687579.02583313,418006483.47398
"45003",49137694.8991699,102409045.398464,50830481.0323429,26534028.6700554,0,0,49137694.8991699,124792447.238739,54981107.8621235
"45004",75310692.0256233,133598101.864202,59556086.9441051,20104494.1660347,0,0,75310692.0256233,120481949.942209,92776733.0321331
"45005",11778159.912384,48947280.9464779,82084868.8928242,60018440.2482586,0,0,11778159.912384,108965721.194736,82084868.8928242
"45006",0,0,19971249.9999886,0,0,0,0,0,19971249.9999886
"45007",69551407.9502544,298546891.939768,796546454.133377,29036495.9764919,0,0,69551407.9502544,305037595.628609,819092246.421028
"45008",0,45418582.0846004,59869234.4665756,9058.44881629944,0,0,0,45427640.5334167,59869234.4665756
"45009",0,0,147813749.999882,0,0,0,0,0,147813749.999882
"45010",0,0,49767499.9998703,0,0,0,0,0,49767499.9998703
"45011",0,0,126364374.999943,0,0,0,0,0,126364374.999943
"45012",133278.923994064,79879443.3067532,183614152.769276,0,0,0,133278.923994064,79879443.3067532,183614152.769276
"45013",7094000.27102661,1812368.33032417,9618985.96613693,12908395.4324684,0,0,7094000.27102661,14720763.7627926,9618985.96613693
"45816",0,0,6806562.49999237,0,0,0,0,0,6806562.49999237
"45817",0,0,1738437.49999619,0,0,0,0,0,1738437.49999619
"45818",0,0,9545624.99997711,0,0,0,0,0,9545624.99997711
"46002",0,33963380.3855743,343802244.614408,0,0,0,0,33963380.3855743,343802244.614408
"46003",0,0,249997187.500035,0,0,0,0,0,249997187.500035
"46005",0,0,22268750.0000019,0,0,0,0,0,22268750.0000019
"46006",0,0,43627187.4999828,0,0,0,0,0,43627187.4999828
"46007",0,0,47497499.9999409,0,0,0,0,0,47497499.9999409
"46008",0,1448284.20977974,100764840.790258,0,0,0,0,0,102213125.000038
"46013",0,510331.744060516,86437168.2559681,0,0,0,0,510331.744060516,86437168.2559681
"46014",0,4870761.25561142,227403613.744347,0,0,0,0,4870761.25561142,227403613.744347
"47001",0,1470331.19592857,918759981.303944,0,0,0,0,1470331.19592857,918759981.303944
"47002",0,1470331.19592857,233308731.304054,0,0,0,0,1470331.19592857,233308731.304054
"47003",0,0,206431249.999941,0,0,0,0,0,206431249.999941
"47004",0,0,135287187.500043,0,0,0,0,0,135287187.500043
"47005",0,0,121660312.499979,0,0,0,0,0,121660312.499979
"47006",0,0,220387499.999973,0,0,0,0,0,220387499.999973
"47007",0,0,56910937.5000057,0,0,0,0,0,56910937.5000057
"47008",0,0,112717500.000032,0,0,0,0,0,112717500.000032
"47009",0,0,37399999.9999905,0,0,0,0,0,37399999.9999905
"47010",0,0,77775937.4999752,0,0,0,0,0,77775937.4999752
"47011",0,0,79492187.4999771,0,0,0,0,0,79492187.4999771
"47013",0,0,13950000.0000076,0,0,0,0,0,13950000.0000076
"47014",0,0,44244062.5,0,0,0,0,0,44244062.5
"47015",0,0,198058124.999935,0,0,0,0,0,198058124.999935
"47016",0,0,20717812.5000038,0,0,0,0,0,20717812.5000038
"47017",0,0,31929062.4999638,0,0,0,0,0,31929062.4999638
"47018",0,0,57769687.5000286,0,0,0,0,0,57769687.5000286
"47019",0,1470331.19592857,470341543.804064,0,0,0,0,1470331.19592857,470341543.804064
"47020",0,0,101983750.000002,0,0,0,0,0,101983750.000002
"47021",0,0,34828437.5000114,0,0,0,0,0,34828437.5000114
"47022",0,0,13435000.0000048,0,0,0,0,0,13435000.0000048
"47023",0,0,49062812.4999561,0,0,0,0,0,49062812.4999561
"47024",0,0,95631562.4999466,0,0,0,0,0,95631562.4999466
"47025",0,0,10770312.4999962,0,0,0,0,0,10770312.4999962
"48001",0,0,36691562.4999514,0,0,0,0,0,36691562.4999514
"48003",0,0,89021562.5000048,0,0,0,0,0,89021562.5000048
"48004",0,0,25259999.9999933,0,0,0,0,0,25259999.9999933
"48005",0,0,19011562.5000014,0,0,0,0,0,19011562.5000014
"48006",0,209463.414297581,40090849.0857029,0,0,0,0,209463.414297581,40090849.0857029
"48007",0,0,26895937.5000067,0,0,0,0,0,26895937.5000067
"48008",0,0,30241562.4999866,0,0,0,0,0,30241562.4999866
"48009",0,0,22966250.0000153,0,0,0,0,0,22966250.0000153
"48010",0,0,38562187.4999857,0,0,0,0,0,38562187.4999857
"48011",0,0,167196249.999969,0,0,0,0,0,167196249.999969
"48012",0,0,65068125.0000134,0,0,0,0,0,65068125.0000134
"48801",0,209463.414297581,26285536.5857005,0,0,0,0,209463.414297581,26285536.5857005
"48803",0,0,33615000.0000038,0,0,0,0,0,33615000.0000038
"49001",0,0,209944687.500072,0,0,0,0,0,209944687.500072
"49002",0,0,48576874.9999938,0,0,0,0,0,48576874.9999938
"49003",0,0,21739062.4999971,0,0,0,0,0,21739062.4999971
"49004",0,0,40823437.5,0,0,0,0,0,40823437.5
"49005",0,0,16079062.4999924,0,0,0,0,0,16079062.4999924
"49006",0,0,12520000.000021,0,0,0,0,0,12520000.000021
"49007",0,0,138853125.000065,0,0,0,0,0,138853125.000065
"49008",0,0,14093437.4999952,0,0,0,0,0,14093437.4999952
"50001",0,20301416.970789,812660458.029251,0,0,0,0,20057099.0768566,812904775.923183
"50002",0,18929405.692997,645326844.307184,0,0,0,0,18929405.692997,645326844.307184
"50003",0,0,15409062.4999924,0,0,0,0,0,15409062.4999924
"50005",0,0,13488750.0000305,0,0,0,0,0,13488750.0000305
"50006",0,0,326998437.500038,0,0,0,0,0,326998437.500038
"50007",0,6908112.24264908,65318137.7573147,0,0,0,0,6663794.34871674,65562455.651247
"50008",0,0,71230937.5000286,0,0,0,0,0,71230937.5000286
"50009",0,0,20046250.0000305,0,0,0,0,0,20046250.0000305
"5001",0,0,857491562.499619,0,0,0,0,0,857491562.499619
"50010",0,3338.33079719543,258426661.66927,0,0,0,0,3338.33079719543,258426661.66927
"50011",0,1754823.27238464,78416426.7276611,0,0,0,0,1754823.27238464,78416426.7276611
"50012",0,0,53944062.500042,0,0,0,0,0,53944062.500042
"50013",0,0,18025312.4999733,0,0,0,0,0,18025312.4999733
"50014",0,0,78028124.9999733,0,0,0,0,0,78028124.9999733
"5002",0,0,307673124.999969,0,0,0,0,0,307673124.999969
"5003",0,0,487693437.499451,0,0,0,0,0,487693437.499451
"5004",0,0,280443124.999878,0,0,0,0,0,280443124.999878
"51001",940709.463443756,8814109.35141754,53385145.366497,11093160.8186302,0,0,940709.463443756,19907270.1700478,53385145.366497
"51002",0,0,20385312.4999695,0,0,0,0,0,20385312.4999695
"51003",0,0,35985795.0920525,709517.408039093,0,0,0,709517.408039093,35985795.0920525
"52001",136434.966705322,7964346.27983093,3598593.75337601,0,0,0,136434.966705322,0,11562940.0332069
"52002",3274336.84716797,24898360.1119537,0,2013865.54088974,0,0,3274336.84716797,3139800.19308853,23772425.4597549
"52003",0,6660804.70605469,53683150.7610054,27960732.0329819,0,0,0,34621536.7390366,53683150.7610054
"52004",69432569.9352913,14060268.537426,0,3914036.52721024,0,0,69432569.9352913,14060268.537426,3914036.52721024
"52005",952314.582435608,12787175.678463,148194978.333347,41717093.9058228,0,0,952314.582435608,51987953.4745522,150711294.443081
"52006",76797453.0770302,102608379.874809,0,36993229.5481377,0,0,76797453.0770302,10217194.4465523,129384414.976395
"52007",19184313.3148766,46352117.0548172,0,8715757.13025665,0,0,19184313.3148766,1505436.66542816,53562437.5196457
"52008",0,0,18071250.0000687,0,0,0,0,0,18071250.0000687
"52009",17925841.2480049,17327883.5951347,21431528.7669334,1476621.39000702,0,0,17925841.2480049,1138073.09142303,39097960.6606522
"52010",69680054.9265213,55726877.2086716,0,12408067.8647652,0,0,69680054.9265213,14286602.6041908,53848342.4692459
"52011",68227585.9261093,652969.077529907,15630034.7288017,130972.767459869,0,0,68227585.9261093,652969.077529907,15761007.4962616
"52014",0,2516299.64346313,53374299.2269402,1845963.62964249,0,0,0,1845963.62964249,55890598.8704033
"52015",4249839.13467407,11581223.1349068,7299295.35710907,199954.873184204,0,0,4249839.13467407,181238.735336304,18899234.6298637
"52016",0,0,14229592.8124046,1505094.68757248,0,0,0,1505094.68757248,14229592.8124046
"52017",0,26568227.0953064,28791772.9047318,0,0,0,0,0,55360000.0000381
"52020",2511338.71823883,12989678.6726952,0,1148045.10910034,0,0,2511338.71823883,3105247.41810989,11032476.3636856
"52025",0,6736283.27511597,20444030.1439743,569686.580863953,0,0,0,7305969.85597992,20444030.1439743
"52026",146316.934375763,4422407.07304382,0,322213.492572784,0,0,146316.934375763,237830.390094757,4506790.17552185
"53001",302138233.151031,49325638.8451385,0,316839253.003376,0,0,302138233.151031,15946977.5385246,350217914.30999
"53002",67447445.1951485,50407329.4741402,0,35475850.3306694,0,0,67447445.1951485,43049905.7567711,42833274.0480385
"53003",593970398.291527,383206336.160717,61790004.3906059,573209823.656773,0,0,593970398.291527,106678002.735538,911528161.472557
"53004",23761019.2467041,31568781.2778549,71003076.6562042,2535872.81908417,0,0,23761019.2467041,1349725.90980148,103758004.843342
"53005",32128175.2881889,48251412.3459854,46896595.6152649,19990066.7504768,0,0,32128175.2881889,1436844.36008453,113701230.351643
"53006",34290362.0758209,62488408.7901955,52494898.9551582,2361955.17877579,0,0,34290362.0758209,1567572.56878662,115777690.355343
"53007",61191612.7092171,166964609.541332,14893408.7753525,20710681.4741745,0,0,61191612.7092171,23360776.8879852,179207922.902874
"53008",68384325.1281166,354941.384078979,0,236433545.987503,0,0,68384325.1281166,7600.09424591064,236780887.277336
"53009",18291757.8756981,17735219.900116,26622019.4129906,10992565.3111877,0,0,18291757.8756981,0,55349804.6242943
"53013",46007171.1881905,31097229.0537872,0,22356849.758049,0,0,46007171.1881905,10119775.5678177,43334303.2440186
"53017",26416233.0513306,5725754.11263657,11293000.5813522,4143762.25463104,0,0,26416233.0513306,3278998.21645737,17883518.7321625
"53018",572741050.132702,372522137.304314,61790004.3906059,562298058.172073,0,0,572741050.132702,98618456.0736313,897991743.793362
"53019",39186178.253952,347341.289833069,0,6945855.45613861,0,0,39186178.253952,0,7293196.74597168
"53020",6550015.66705322,0,0,18680609.3328476,0,0,6550015.66705322,0,18680609.3328476
"53022",599167218.541084,386017110.798546,61945982.8317413,574753437.82827,0,0,599167218.541084,107633797.978992,915082733.479565
"53023",30247.4918251038,7600.09424591064,0,77690589.9139137,0,0,30247.4918251038,7600.09424591064,77690589.9139137
"53024",97084.6522674561,0,0,79443227.8477631,0,0,97084.6522674561,0,79443227.8477631
"53025",8670634.22922897,79968262.4869003,14893408.7753525,14516132.008564,0,0,8670634.22922897,128584.689720154,109249218.581097
"53026",15455570.95364,37368723.5850372,25410625.2825851,2361955.17877579,0,0,15455570.95364,1567572.56878662,63573731.4776115
"53028",2016966.87904739,3704031.3915329,0,93771189.2294464,0,0,2016966.87904739,3704031.3915329,93771189.2294464
"53029",45284506.2867393,20548267.1275558,0,12311914.0858345,0,0,45284506.2867393,5851458.16763306,27008723.0457573
"54001",96803344.4062881,629756427.393669,2547136446.86947,1056204093.83027,0,0,96803344.4062881,1056204093.83027,3176892874.26314
"54002",1144280938.20416,187071654.930717,800413799.591537,76182044.7737961,0,0,1144280938.20416,56099452.4654007,1007568046.83065
"54003",0,0,74029062.4999466,0,0,0,0,0,74029062.4999466
"54004",4131323.44139099,136787032.920052,98497214.4164276,24111616.7222824,0,0,4131323.44139099,24111616.7222824,235284247.336479
"54005",0,49308429.1753922,1843881923.31467,133584960.01004,0,0,0,133584960.01004,1893190352.49006
"54006",0,122129390.019867,8897909.50195312,192343950.478294,0,0,0,192343950.478294,131027299.52182
"54007",9018708.52335358,1402579.31305695,299220428.647293,11187971.0163574,0,0,9018708.52335358,11187971.0163574,300623007.96035
"54008",0,64205523.3710098,1060420414.12936,0,0,0,0,0,1124625937.50037
"54010",260959098.023239,17924073.2633286,18740157.0596161,19092609.153389,0,0,260959098.023239,0,55756839.4763336
"54011",35496.0314865112,2183506.79673767,122105213.538101,62197971.1335907,0,0,35496.0314865112,62197971.1335907,124288720.334839
"54012",96803344.4062881,100199163.683861,202962890.113091,451675226.796494,0,0,96803344.4062881,451675226.796494,303162053.796951
"54013",0,0,57023750.000145,0,0,0,0,0,57023750.000145
"54014",0,0,574550312.500031,0,0,0,0,0,574550312.500031
"54015",62636004.5688171,0,93733832.6479416,1940787.78317261,0,0,62636004.5688171,1940787.78317261,93733832.6479416
"54016",72289562.0494461,12595309.4655151,122776535.956093,54283280.029068,0,0,72289562.0494461,54283280.029068,135371845.421608
"54017",705989.277229309,8041395.51118469,241734788.780495,36925013.9315186,0,0,705989.277229309,36925013.9315186,249776184.291679
"54018",0,46338368.8019104,123338965.271774,3180478.42642212,0,0,0,3180478.42642212,169677334.073685
"54019",282310402.02681,8953770.08555603,50193366.0520401,4603399.33544159,0,0,282310402.02681,4603399.33544159,59147136.1375961
"54020",0,29838156.2528763,55271903.4527512,102969940.294754,0,0,0,102969940.294754,85110059.7056274
"54022",0,0,8753125.00000763,0,0,0,0,0,8753125.00000763
"54023",88649052.4521484,2211356.62970734,4471.92389678955,3061681.49436951,0,0,88649052.4521484,2211356.62970734,3066153.4182663
"54024",0,59763914.5995178,21819076.777832,173647321.122292,0,0,0,173647321.122292,81582991.3773499
"54025",0,0,53332187.4999847,0,0,0,0,0,53332187.4999847
"54026",25324012.2875443,2349579.61692047,0,3632345.59553528,0,0,25324012.2875443,2349579.61692047,3632345.59553528
"54027",34691870.4123993,16420344.3725967,0,145589035.214966,0,0,34691870.4123993,16420344.3725967,145589035.214966
"54028",0,3451555.67449188,775692194.325821,0,0,0,0,0,779143750.000313
"54029",0,102470468.766068,1381185781.23445,0,0,0,0,0,1483656250.00052
"54032",96838840.4377747,888261197.491165,4442128438.52142,1437650273.54995,0,0,96838840.4377747,1437650273.54995,5330389636.01258
"54034",0,35278065.7972488,8877871.70248413,0,0,0,0,0,44155937.499733
"54036",74831025.6990814,3950367.26029968,0,14050482.0406418,0,0,74831025.6990814,3950367.26029968,14050482.0406418
"54038",0,3253803.70397949,237882133.79615,0,0,0,0,0,241135937.50013
"54040",0,14848501.3832932,25336273.6608276,119674287.455811,0,0,0,119674287.455811,40184775.0441208
"54041",24513782.3568497,28753242.6190872,46327071.0837631,93897153.9403076,0,0,24513782.3568497,93897153.9403076,75080313.7028503
"54043",96838840.4377747,888261197.491165,4440658751.02139,1437650273.54995,0,0,96838840.4377747,1437650273.54995,5328919948.51255
"54044",0,20241283.4904938,19432258.0119705,56048333.4974899,0,0,0,56048333.4974899,39673541.5024643
"54045",0,29838156.2528763,14830.0665206909,19631388.6808243,0,0,0,19631388.6808243,29852986.319397
"54046",0,6644466.61316681,11339472.9843979,35759497.9023361,0,0,0,35759497.9023361,17983939.5975647
"54047",0,29838156.2528763,36360603.0442505,89672178.2031937,0,0,0,89672178.2031937,66198759.2971268
"54048",80604692.2536774,0,15945307.7465515,0,0,0,80604692.2536774,0,15945307.7465515
"54049",263440239.920296,0,102887408.185684,782351.894447327,0,0,263440239.920296,782351.894447327,102887408.185684
"54050",260164966.639946,0,40870970.8604279,0,0,0,260164966.639946,0,40870970.8604279
"54052",24513782.3568497,0,13981842.6432037,0,0,0,24513782.3568497,0,13981842.6432037
"54053",0,19632881.0475616,143176181.452545,0,0,0,0,0,162809062.500107
"54054",0,9224450.16965485,218309612.330589,0,0,0,0,0,227534062.500244
"54057",1739978117.20629,1079936794.17517,5525474205.28039,1540078383.33799,0,0,1739978117.20629,1500294455.55181,6645194927.24174
"54058",0,5950787.29983521,0,8430150.20011902,0,0,0,8430150.20011902,5950787.29983521
"54059",0,284447.875030518,0,9893989.62496948,0,0,0,9893989.62496948,284447.875030518
"54060",0,0,512142.317382812,21555357.6825943,0,0,0,21555357.6825943,512142.317382812
"54061",0,0,1499767.38907623,3071170.11087036,0,0,0,3071170.11087036,1499767.38907623
"54062",0,1566591.5991745,0,9362783.40081024,0,0,0,9362783.40081024,1566591.5991745
"54063",0,68605765.182251,1346993.77194977,18910053.5461349,0,0,0,18910053.5461349,69952758.9542007
"54065",72289562.0494461,0,118203447.098396,22720115.8521881,0,0,72289562.0494461,22720115.8521881,118203447.098396
"54066",0,0,54907.7339782715,12261342.2659988,0,0,0,12261342.2659988,54907.7339782715
"54067",0,12195177.9903412,1807934.88629913,65331262.1234436,0,0,0,65331262.1234436,14003112.8766403
"54070",0,0,12154592.2770767,10152282.7229843,0,0,0,10152282.7229843,12154592.2770767
"54080",0,0,174425937.500099,0,0,0,0,0,174425937.500099
"54081",0,0,49099687.5000916,0,0,0,0,0,49099687.5000916
"54084",0,28896875.0002136,0,0,0,0,0,0,28896875.0002136
"54085",0,10590625.0001907,0,0,0,0,0,0,10590625.0001907
"54087",0,0,0,2917187.50007629,0,0,0,2917187.50007629,0
"54088",33460321.3416748,25336744.4299393,44646037.8961945,29618458.832283,0,0,33460321.3416748,11990645.9240036,87610595.2344131
"54089",1474150080.42508,191022022.191025,941887250.058014,93153147.32621,0,0,1474150080.42508,61990607.5088806,1164071812.06637
"54090",0,0,1108124.99993896,0,0,0,0,0,1108124.99993896
"54091",0,0,3458437.49993896,0,0,0,0,0,3458437.49993896
"54092",0,0,3222187.50010681,0,0,0,0,0,3222187.50010681
"54094",0,22677143.2656937,805104.197059631,72167127.5372925,0,0,0,72167127.5372925,23482247.4627533
"54095",96803344.4062881,369857354.236916,2406239056.95903,849771494.397804,0,0,96803344.4062881,849771494.397804,2776096411.19595
"54096",0,0,27852255.4611435,26180244.5388718,0,0,0,26180244.5388718,27852255.4611435
"54097",0,0,1609687.50008392,0,0,0,0,0,1609687.50008392
"54098",15700305.4204788,9688980.41235352,0,4153526.6672287,0,0,15700305.4204788,9688980.41235352,4153526.6672287
"54099",0,422115.774635315,8445678.225914,27458143.4992447,0,0,0,27458143.4992447,8867794.00054932
"54100",0,2899075.04832458,15109611.8131561,16694438.1384354,0,0,0,16694438.1384354,18008686.8614807
"54102",103691602.75042,5894647.24980164,0,0,0,0,103691602.75042,0,5894647.24980164
"54106",148731272.989197,17692334.2399292,0,18732955.2706375,0,0,148731272.989197,0,36425289.5105667
"54107",0,1402579.31305695,79681012.1706848,11187971.0163574,0,0,0,11187971.0163574,81083591.4837418
"54110",1739536440.05936,1079936794.17517,5506719007.42719,1540078383.33799,0,0,1739536440.05936,1500294455.55181,6626439729.38853
"54111",237319579.230324,5894647.24980164,155148.519775391,0,0,0,237319579.230324,0,6049795.76957703
"54112",104780312.500092,0,0,0,0,0,104780312.500092,0,0
"54113",98874544.3036957,0,5014830.69651031,0,0,0,98874544.3036957,0,5014830.69651031
"54114",549881965.388504,164287273.905975,259005098.511627,39316912.1943893,0,0,549881965.388504,39316912.1943893,423292372.417603
"54115",63493871.8586349,0,41274253.1414871,0,0,0,63493871.8586349,0,41274253.1414871
"54906",0,122129390.019867,8897909.50195312,192196137.978325,0,0,0,192196137.978325,131027299.52182
"54907",9018708.52335358,1402579.31305695,299220428.647293,11187971.0163574,0,0,9018708.52335358,11187971.0163574,300623007.96035
"55002",0,0,1894259687.49965,0,0,0,0,0,1894259687.49965
"55003",0,8779797.29440308,875892390.205879,0,0,0,0,0,884672187.500282
"55004",0,0,73016562.5000687,0,0,0,0,0,73016562.5000687
"55005",0,0,164466249.999977,0,0,0,0,0,164466249.999977
"55006",0,0,183701562.500084,0,0,0,0,0,183701562.500084
"55007",0,0,1283393437.49961,0,0,0,0,0,1283393437.49961
"55008",0,0,10501562.500061,0,0,0,0,0,10501562.500061
"55009",0,0,354881249.999756,0,0,0,0,0,354881249.999756
"55010",0,0,27251562.4999161,0,0,0,0,0,27251562.4999161
"55011",0,0,110319375.000061,0,0,0,0,0,110319375.000061
"55012",0,0,246657499.999874,0,0,0,0,0,246657499.999874
"55013",0,596425.197532654,125305762.302643,0,0,0,0,0,125902187.500175
"55014",0,132063.922943115,202408561.076935,0,0,0,0,0,202540624.999878
"55015",0,0,24714062.5001602,0,0,0,0,0,24714062.5001602
"55016",0,0,358938437.499992,0,0,0,0,0,358938437.499992
"55017",0,0,28988437.4999847,0,0,0,0,0,28988437.4999847
"55018",0,0,143828124.999725,0,0,0,0,0,143828124.999725
"55020",0,0,19980312.4998093,0,0,0,0,0,19980312.4998093
"55021",0,8183372.09687042,357695065.402748,0,0,0,0,0,365878437.499619
"55022",0,0,141904687.499817,0,0,0,0,0,141904687.499817
"55023",0,63363328.7216949,3952880733.77791,0,0,0,0,0,4016244062.49961
"55025",0,0,131628124.999969,0,0,0,0,0,131628124.999969
"55026",0,0,172121562.499916,0,0,0,0,0,172121562.499916
"55027",0,78235.9098205566,12806139.0901947,0,0,0,0,0,12884375.0000153
"55028",0,0,78099687.4998932,0,0,0,0,0,78099687.4998932
"55029",0,0,355005312.499786,0,0,0,0,0,355005312.499786
"55030",0,0,94239687.5002365,0,0,0,0,0,94239687.5002365
"55031",0,0,42971562.5000687,0,0,0,0,0,42971562.5000687
"55032",0,0,183775000.000092,0,0,0,0,0,183775000.000092
"55033",0,0,3843125.00003815,0,0,0,0,0,3843125.00003815
"55034",0,0,3118124.99995422,0,0,0,0,0,3118124.99995422
"55035",0,0,1012187.49995422,0,0,0,0,0,1012187.49995422
"55036",0,0,90033124.9998093,0,0,0,0,0,90033124.9998093
"56001",0,47428329.2515488,865821045.747906,0,0,0,0,0,913249374.999454
"56002",0,205501586.846901,6319663.15313721,0,0,0,0,0,211821250.000038
"56003",0,0,62659374.9999008,0,0,0,0,0,62659374.9999008
"56004",0,243437.373703003,545201875.126225,0,0,0,0,0,545445312.499928
"56005",0,70042804.9506226,28298445.0492249,0,0,0,0,0,98341249.9998474
"56006",0,0,184740624.999893,0,0,0,0,0,184740624.999893
"56007",0,0,19295312.5000534,0,0,0,0,0,19295312.5000534
"56011",0,78620937.4998512,0,0,0,0,0,0,78620937.4998512
"56012",0,450972.05141449,82348715.4484177,0,0,0,0,0,82799687.4998322
"56013",0,0,63536875.000267,0,0,0,0,0,63536875.000267
"56014",0,0,17648437.4999237,0,0,0,0,0,17648437.4999237
"56015",0,12928.2651062012,110210196.734859,0,0,0,0,0,110223124.999966
"56019",0,71647187.5001488,0,0,0,0,0,0,71647187.5001488
"57001",0,4823622.34899902,28698877.6510811,0,0,0,0,0,33522500.0000801
"57002",0,3407385.52521896,40641676.9747925,0,0,0,0,0,44049062.5000114
"57003",0,407810741.305225,79081133.6950989,0,0,0,0,0,486891875.000324
"57004",0,101794970.179035,1499717.32103348,0,0,0,0,0,103294687.500069
"57005",0,373499427.704689,78194009.7954178,0,0,0,0,0,451693437.500107
"57006",0,102694374.999992,0,0,0,0,0,0,102694374.999992
"57007",0,117151020.025791,76694292.4743843,0,0,0,0,0,193845312.500175
"57008",0,162347031.022499,23257031.4775238,0,0,0,0,0,185604062.500023
"57009",15156102.5390778,100447473.214756,30842674.2461624,0,0,0,15156102.5390778,0,131290147.460918
"57010",0,38878437.5000153,0,0,0,0,0,0,38878437.5000153
"57014",0,63562812.5000496,0,0,0,0,0,0,63562812.5000496
"57015",0,34553207.5257034,76694292.4743843,0,0,0,0,0,111247500.000088
"57017",0,16644687.499939,0,0,0,0,0,0,16644687.499939
"58001",6363388.90994644,150780283.574249,640702.51574707,0,0,0,6363388.90994644,0,151420986.089996
"58002",0,150873652.183971,39819785.3160057,0,0,0,0,0,190693437.499977
"58003",14035958.7324715,49537478.7674904,0,0,0,0,14035958.7324715,0,49537478.7674904
"58004",0,81630937.5000267,0,0,0,0,0,0,81630937.5000267
"58005",0,74205937.4998856,0,0,0,0,0,0,74205937.4998856
"58006",0,34517341.4495659,30800158.5504189,0,0,0,0,0,65317499.9999847
"58007",0,51000625.0000801,0,0,0,0,0,0,51000625.0000801
"58008",0,43443750.0000458,0,0,0,0,0,0,43443750.0000458
"58009",13730646.2324753,49537478.7674904,0,0,0,0,13730646.2324753,0,49537478.7674904
"58010",0,3883934.30337143,7051690.69664001,0,0,0,0,0,10935625.0000114
"58011",21418383.512352,26555451.3629303,1034915.1246376,0,0,0,21418383.512352,0,27590366.4875679
"58012",0,89705937.5000038,0,0,0,0,0,0,89705937.5000038
"59001",0,191444295.151493,36002579.8485222,0,0,0,0,0,227446875.000015
"59002",0,34709288.1459846,12190711.8540115,0,0,0,0,0,46899999.9999962
"60001",0,9211467.48928452,1081609782.51058,0,0,0,0,0,1090821249.99987
"60002",0,0,298728124.999977,0,0,0,0,0,298728124.999977
"60003",0,0,216433125.000034,0,0,0,0,0,216433125.000034
"60004",0,0,36793125.0000801,0,0,0,0,0,36793125.0000801
"60005",0,0,63702499.9998207,0,0,0,0,0,63702499.9998207
"60006",0,0,131147812.500031,0,0,0,0,0,131147812.500031
"60007",0,0,220277187.499912,0,0,0,0,0,220277187.499912
"60008",0,0,89275625.0000305,0,0,0,0,0,89275625.0000305
"60009",0,6088017.20705795,72772295.2929268,0,0,0,0,0,78860312.4999847
"6001",0,136273832.552399,1667600542.44806,0,0,0,0,0,1803874375.00046
"60010",0,9211467.48928452,1083186032.51059,0,0,0,0,0,1092397499.99987
"60012",0,0,19497812.4999313,0,0,0,0,0,19497812.4999313
"60013",0,0,243003750.000015,0,0,0,0,0,243003750.000015
"60017",0,42921506.1553154,6969118.84472275,0,0,0,0,0,49890625.0000381
"6003",0,0,398453437.500153,0,0,0,0,0,398453437.500153
"6006",0,0,26160625.0001831,0,0,0,0,0,26160625.0001831
"6007",0,163141332.552063,1667600542.44806,0,0,0,0,0,1830741875.00012
"6008",0,0,107015312.500092,0,0,0,0,0,107015312.500092
"6009",0,0,391610312.500183,0,0,0,0,0,391610312.500183
"6011",0,31446.8469238281,75609803.1533508,0,0,0,0,0,75641250.0002747
"6012",0,0,56201562.500061,0,0,0,0,0,56201562.500061
"6013",0,9213510.33184814,10239.6684875488,0,0,0,0,0,9223750.00033569
"61001",0,1139730.58953476,196690269.410332,0,0,0,0,0,197829999.999866
"61002",0,0,181874062.500015,0,0,0,0,0,181874062.500015
"61003",0,0,28760624.9999695,0,0,0,0,0,28760624.9999695
"62001",0,0,897597812.500111,0,0,0,0,0,897597812.500111
"62002",0,0,517589062.499966,0,0,0,0,0,517589062.499966
